,x,y,command
107,342.5563369587599,333.28422834795,0
108,342.2490145436735,332.3326228975739,0
109,341.9416921285871,331.3810174471978,0
110,341.6343697135007,330.4294119968217,1
111,341.32704729841424,329.47780654644566,1
112,341.01972488332785,328.5262010960696,1
113,340.7124024682414,327.57459564569353,1
114,340.405080053155,326.62299019531747,1
115,340.0977576380686,325.6713847449414,1
116,339.7904352229822,324.71977929456534,1
117,339.48311280789574,323.7681738441892,1
118,339.17579039280935,322.81656839381316,1
119,338.8684679777229,321.8649629434371,1
120,338.5611455626365,320.913357493061,0
121,338.25382314755007,319.9617520426849,0
122,337.9465007324637,319.01014659230884,0
123,337.63917831737723,318.0585411419328,0
124,337.33185590229084,317.1069356915567,0
125,337.0245334872044,316.15533024118065,0
126,336.717211072118,315.2037247908046,0
127,336.40988865703156,314.25211934042846,0
128,336.10256624194517,313.3005138900524,0
129,335.7952438268587,312.34890843967634,0
130,335.48792141177233,311.3973029893003,1
131,335.1805989966859,310.44569753892415,1
132,334.8732765815995,309.4940920885481,1
133,334.56595416651305,308.542486638172,1
134,334.25863175142666,307.59088118779596,1
135,333.9513093363402,306.6392757374199,1
136,333.6439869212538,305.68767028704383,1
137,333.3366645061674,304.73606483666777,1
138,333.029342091081,303.78445938629164,1
139,332.72201967599455,302.8328539359156,1
140,332.41469726090816,301.8812484855395,0
141,332.1073748458217,300.92964303516345,0
142,331.8000524307353,299.9780375847874,0
143,331.4927300156489,299.02643213441127,0
144,331.1854076005625,298.0748266840352,0
145,330.87808518547604,297.12322123365914,0
146,330.57076277038965,296.1716157832831,0
147,330.2634403553032,295.220010332907,0
148,329.9561179402168,294.26840488253094,0
149,329.64879552513037,293.3167994321549,0
150,329.341473110044,292.36519398177876,1
151,329.03415069495753,291.4135885314027,1
152,328.72682827987114,290.46198308102663,1
153,328.4195058647847,289.51037763065057,1
154,328.1121834496983,288.55877218027445,1
155,327.80486103461186,287.6071667298984,1
156,327.49753861952547,286.6555612795223,1
157,327.190216204439,285.70395582914625,1
158,326.88289378935264,284.7523503787702,1
159,326.5755713742662,283.8007449283941,1
160,326.2682489591798,282.84913947801806,0
161,325.96092654409335,281.89753402764194,0
162,325.65360412900696,280.94592857726593,0
163,325.3462817139205,279.9943231268898,0
164,325.03895929883413,279.0427176765137,0
165,324.7316368837477,278.0911122261376,0
166,324.4243144686613,277.13950677576156,0
167,324.11699205357485,276.1879013253855,0
168,323.80966963848846,275.23629587500943,0
169,323.502347223402,274.28469042463337,0
170,323.1950248083156,273.3330849742573,1
171,322.8877023932292,272.3814795238812,1
172,322.5803799781428,271.4298740735052,1
173,322.27305756305634,270.47826862312905,1
174,321.9657351479699,269.526663172753,1
175,321.6584127328835,268.5750577223769,1
176,321.3510903177971,267.6234522720008,1
177,321.04376790271067,266.6718468216248,1
178,320.7364454876243,265.7202413712487,1
179,320.42912307253783,264.7686359208726,1
180,320.12180065745144,263.81703047049655,0
181,319.814478242365,262.8654250201204,0
182,319.5071558272786,261.9138195697444,0
183,319.19983341219216,260.96221411936835,0
184,318.8925109971058,260.01060866899223,0
185,318.5851885820193,259.05900321861617,0
186,318.27786616693294,258.10739776824005,0
187,317.9705437518465,257.15579231786404,0
188,317.6632213367601,256.2041868674879,0
189,317.36243066958434,255.2505605421742,0
190,317.1390291691109,254.27626145360796,1
191,317.01401135245806,253.28452686718163,1
192,316.9886263563242,252.28526586705897,1
193,317.0631278191996,251.28846273884145,1
194,317.23677134709413,250.30407720988686,1
195,317.507821951276,249.34194493500598,1
196,317.87357138370567,248.4116792218507,1
197,318.3303651969549,247.522574977922,1
198,318.87363925823774,246.68351583892635,1
199,319.4979653527164,245.90288540642456,1
200,320.1971054204295,245.18848348165608,0
201,320.96407388492554,244.5474481325033,0
202,321.79120745083327,243.98618437227682,0
203,322.67024167297626,243.5103001629397,0
204,323.5923935319768,243.12455038220529,0
205,324.5484491912827,242.83278931437067,0
206,325.52885605877617,242.63793213958232,0
207,326.52381823311663,242.5419258063195,0
208,327.5233943811488,242.5457295781287,0
209,328.51759706841756,242.6493054489793,0
210,329.49649255031136,242.8516185230075,1
211,330.45030002675503,243.1506473548533,1
212,331.3694893687306,243.5434041472748,1
213,332.2448763401769,244.0259646042302,1
214,333.06771436383957,244.5935071411469,1
215,333.82978191418016,245.2403610606006,1
216,334.5234646641419,245.96006321204968,1
217,335.1418315649881,246.74542256949866,1
218,335.67870409905044,247.58859208185328,1
219,336.128718013435,248.4811470780609,1
220,336.48737691786414,249.41416944363874,0
221,336.8469568044577,250.87184611621728,0
222,338.37975144350776,255.6311045242573,0
223,339.9125460825578,260.3903629322973,0
224,341.4453407216078,265.14962134033726,0
225,342.97813536065786,269.9088797483773,0
226,344.5109299997079,274.6681381564173,0
227,346.04372463875796,279.4273965644573,0
228,347.576519277808,284.1866549724973,0
229,349.10931391685807,288.9459133805373,0
230,350.64210855590807,293.70517178857733,1
231,352.1749031949581,298.4644301966173,1
232,353.7076978340082,303.2236886046573,1
233,355.2404924730582,307.9829470126973,1
234,356.7732871121083,312.7422054207373,1
235,358.30608175115833,317.50146382877733,1
236,359.8388763902083,322.2607222368173,1
237,361.3716710292584,327.0199806448573,1
238,362.90446566830843,331.7792390528973,1
239,364.4372603073585,336.5384974609373,1
240,365.97005494640854,341.29775586897733,0
241,367.5028495854586,346.05701427701734,0
242,369.0356442245086,350.81627268505736,0
243,370.56843886355864,355.5755310930973,0
244,372.1012335026087,360.3347895011373,0
245,373.63402814165875,365.09404790917733,0
246,375.1668227807088,369.85330631721735,0
247,376.69961741975885,374.61256472525736,0
248,378.23241205880885,379.3718231332973,0
249,379.7652066978589,384.1310815413374,0
250,381.29800133690895,388.89033994937733,1
251,382.830795975959,393.64959835741735,1
252,384.36359061500906,398.40885676545736,1
253,385.89638525405906,403.1681151734973,1
254,387.4291798931091,407.9273735815374,1
255,388.96197453215916,412.68663198957734,1
256,390.4947691712092,417.44589039761735,1
257,392.02756381025927,422.20514880565736,1
258,393.5603584493093,426.9644072136973,1
259,395.0931530883593,431.7236656217374,1
260,396.62594772740937,436.48292402977734,0
261,398.1587423664594,441.2421824378174,0
262,399.6915370055095,446.00144084585736,0
263,401.2243316445595,450.76069925389737,0
264,402.7571262836095,455.5199576619374,0
265,404.2899209226596,460.27921606997734,0
266,405.82271556170963,465.0384744780174,0
267,407.3555102007597,469.79773288605736,0
268,408.88830483980973,474.55699129409743,0
269,410.4210994788598,479.3162497021374,0
270,411.95389411790984,484.07550811017734,1
271,413.48668875695984,488.8347665182174,1
272,415.0194833960099,493.59402492625736,1
273,416.55227803505994,498.35328333429743,1
274,418.08507267411,503.1125417423374,1
275,419.61786731316,507.8718001503774,1
276,420.1678811745258,509.57956844989724,1
277,420.42637648938296,510.5451496824156,1
278,420.60415930153215,511.5290952753789,1
279,420.84610226356364,512.4989563724017,1
280,421.18366106553333,513.4398182111472,0
281,421.61346293147403,514.3422800111304,0
282,422.13121342321483,515.1973246723597,0
283,422.73173934898784,515.9964088712208,0
284,423.4090404522502,516.7315484225404,0
285,424.15634936426414,517.3953980549267,0
286,424.96619922140826,517.9813248022923,0
287,425.83049827161074,518.4834742782593,0
288,426.74061072446125,518.8968291712524,0
289,427.6874430371741,519.2172593758177,0
290,428.6615347742618,519.4415632592711,1
291,429.65315313307923,519.5674996513545,1
292,430.65239019077063,519.5938102372671,1
293,431.6492619009594,519.5202321303317,1
294,432.63380785103925,519.3475004986709,1
295,433.59619078332463,519.0773412196509,1
296,434.52679488567765,518.7124536354847,1
297,435.41632186952444,518.2564835822977,1
298,436.25588387528086,517.7139869621377,1
299,437.0370922769078,517.0903842219077,1
300,437.75214149828923,516.3919061940525,0
301,438.3938870039691,515.6255318401401,0
302,438.9559166849874,514.7989185193852,0
303,439.4326149265538,513.920325478847,0
304,439.81921871741395,512.9985313297619,0
305,440.1118652402839,512.0427463345633,0
306,440.3076304678432,511.06252038098233,0
307,440.40455837864937,510.06764756272787,0
308,440.40168050105785,509.0680683201386,0
309,440.29902558987015,508.07377011858944,0
310,440.09761933902575,507.094687657039,1
311,439.8014402360054,505.97885281271954,1
312,438.26864559695537,501.21959440467947,1
313,436.7358509579053,496.4603359966395,1
314,435.20305631885526,491.70107758859945,1
315,433.67026167980526,486.9418191805595,1
316,432.1374670407552,482.18256077251954,1
317,430.60467240170516,477.42330236447947,1
318,429.0718777626551,472.6640439564395,1
319,427.5390831236051,467.90478554839945,1
320,426.00628848455506,463.1455271403595,0
321,424.473493845505,458.38626873231954,0
322,422.94069920645495,453.62701032427947,0
323,421.4079045674049,448.8677519162395,0
324,419.87510992835485,444.10849350819944,0
325,418.3423152893048,439.3492351001595,0
326,416.8095206502548,434.5899766921194,0
327,415.27672601120474,429.83071828407947,0
328,413.7439313721547,425.0714598760395,0
329,412.21113673310464,420.31220146799944,0
330,410.67834209405464,415.5529430599595,1
331,409.1455474550046,410.7936846519194,1
332,407.61275281595454,406.03442624387947,1
333,406.0799581769045,401.2751678358395,1
334,404.54716353785443,396.51590942779944,1
335,403.0143688988044,391.7566510197595,1
336,401.4815742597543,386.9973926117194,1
337,399.94877962070433,382.23813420367946,1
338,398.4159849816543,377.4788757956395,1
339,396.8831903426042,372.7196173875995,1
340,395.3503957035542,367.9603589795595,0
341,393.8176010645042,363.2011005715195,0
342,392.2848064254541,358.44184216347946,0
343,390.75201178640407,353.6825837554395,0
344,389.219217147354,348.92332534739944,0
345,387.68642250830396,344.1640669393595,0
346,386.1536278692539,339.4048085313195,0
347,384.6208332302039,334.64555012327946,0
348,383.08803859115386,329.8862917152395,0
349,381.5552439521038,325.12703330719944,0
350,380.02244931305376,320.3677748991595,1
351,378.4896546740037,315.6085164911195,1
352,376.9568600349537,310.84925808307946,1
353,375.42406539590365,306.08999967503945,1
354,373.8912707568536,301.33074126699944,1
355,372.35847611780355,296.5714828589595,1
356,370.8256814787535,291.8122244509194,1
357,369.29288683970344,287.05296604287946,1
358,367.76009220065345,282.29370763483945,1
359,366.2272975616034,277.53444922679944,1
360,364.69450292255334,272.7751908187594,0
361,363.1617082835033,268.0159324107194,0
362,361.62891364445323,263.25667400267946,0
363,360.09611900540324,258.4974155946394,0
364,358.5633243663532,253.73815718659944,0
365,357.03052972730313,248.97889877855943,0
366,355.4977350882531,244.21964037051941,0
367,353.964940449203,239.46038196247943,0
368,352.432145810153,234.70112355443942,0
369,350.899351171103,229.94186514639944,0
370,349.3665565320529,225.18260673835942,1
371,347.8337618930029,220.4233483303194,1
372,346.3009672539528,215.66408992227943,1
373,344.76817261490277,210.90483151423942,1
374,343.23537797585277,206.14557310619944,1
375,341.7025833368027,201.38631469815942,1
376,340.16978869775267,196.6270562901194,1
377,338.6369940587026,191.8677978820794,1
378,337.10419941965256,187.10853947403942,1
379,335.5714047806025,182.3492810659994,1
380,334.0386101415525,177.59002265795942,0
381,332.50581550250246,172.8307642499194,0
382,330.9730208634524,168.0715058418794,0
383,329.44022622440235,163.3122474338394,0
384,327.9074315853523,158.5529890257994,0
385,326.3746369463023,153.7937306177594,0
386,324.84184230725225,149.0344722097194,0
387,323.3090476682022,144.2752138016794,0
388,321.77625302915214,139.5159553936394,0
389,320.2434583901021,134.7566969855994,0
390,318.71066375105204,129.9974385775594,1
391,317.17786911200204,125.2381801695194,1
392,316.6934262033517,123.73400672875218,1
393,316.3828533531216,122.78345728451666,1
394,316.07219205824805,121.8329366062211,1
395,315.7615307633745,120.88241592792552,1
396,315.4508694685009,119.93189524962995,1
397,315.14020817362734,118.98137457133438,1
398,314.8295468787537,118.03085389303881,1
399,314.51888558388015,117.08033321474325,1
400,314.2082242890066,116.12981253644767,0
401,313.897562994133,115.1792918581521,0
402,313.58690169925944,114.22877117985654,0
403,313.2762404043858,113.27825050156096,0
404,312.96557910951225,112.3277298232654,0
405,312.6549178146387,111.37720914496983,0
406,312.3442565197651,110.42668846667425,0
407,312.03359522489154,109.47616778837869,0
408,311.7229339300179,108.52564711008311,0
409,311.41227263514435,107.57512643178754,0
410,311.1016113402708,106.62460575349198,1
411,310.7909500453972,105.6740850751964,1
412,310.48028875052364,104.72356439690083,1
413,310.16962745565,103.77304371860527,1
414,309.85896616077645,102.82252304030969,1
415,309.5483048659029,101.87200236201411,1
416,309.2376435710293,100.92148168371855,1
417,308.92698227615574,99.97096100542298,1
418,308.6163209812821,99.0204403271274,1
419,308.30565968640855,98.06991964883184,1
420,307.994998391535,97.11939897053627,0
421,307.6843370966614,96.16887829224069,0
422,307.37367580178784,95.21835761394513,0
423,307.06301450691427,94.26783693564956,0
424,306.75235321204065,93.31731625735398,0
425,306.4416919171671,92.36679557905842,0
426,306.1310306222935,91.41627490076286,0
427,305.82036932741994,90.46575422246728,0
428,305.50970803254637,89.5152335441717,0
429,305.19904673767275,88.56471286587613,0
430,304.8883854427992,87.61419218758057,1
431,304.5777241479256,86.663671509285,1
432,304.26706285305204,85.71315083098943,1
433,303.95640155817847,84.76263015269387,1
434,303.64574026330484,83.81210947439828,1
435,303.3350789684313,82.86158879610272,1
436,303.0244176735577,81.91106811780715,1
437,302.71375637868414,80.96054743951157,1
438,302.40309508381057,80.01002676121601,1
439,302.09243378893694,79.05950608292044,1
440,301.82907703455265,78.09523930114703,0
441,301.66329942703084,77.10949860033408,0
442,301.5967598791268,76.1121323521787,0
443,301.63012323200815,75.11310591054695,0
444,301.76305613008134,74.12240121740945,0
445,301.9942303517706,73.14991706657653,0
446,302.3213360806689,72.20537019822284,0
447,302.7411049844598,71.29819821243126,0
448,303.24934287101377,70.43746527181266,0
449,303.8409715953695,69.63177153538916,0
450,304.51007979887976,68.88916722864823,1
451,305.2499819735527,68.21707220835043,1
452,306.0532852614382,67.62220182577354,1
453,306.9119633216205,67.11049982914223,1
454,307.8174365267634,66.68707897566065,1
455,308.7606576879108,66.35616994653248,1
456,309.73220245100805,66.1210790753928,1
457,310.72236346193216,65.98415531251528,1
458,311.7212473591658,65.94676675487766,1
459,312.71887362499484,66.00928697658881,1
460,313.7052743075426,66.17109129625985,0
461,314.67059361724966,66.43056301861401,0
462,315.6051864026657,66.78510958797148,0
463,316.49971452161407,67.23118849220876,0
464,317.34524014482196,67.76434265836879,0
465,318.13331505975583,68.37924498626063,0
466,318.8560650823687,69.06975157508367,0
467,319.50626873334386,69.82896311125353,0
468,320.0774293927296,70.64929380406275,0
469,320.56384021201796,71.52254718039407,0
470,321.2077592483215,73.18877438402225,1
471,322.74055388737156,77.94803279206225,1
472,324.2733485264216,82.70729120010226,1
473,325.8061431654716,87.46654960814226,1
474,327.33893780452166,92.22580801618226,1
475,328.8717324435717,96.98506642422225,1
476,330.40452708262177,101.74432483226227,1
477,331.9373217216718,106.50358324030226,1
478,333.4701163607218,111.26284164834226,1
479,335.00291099977187,116.02210005638227,1
480,336.5357056388219,120.78135846442227,0
481,338.068500277872,125.54061687246227,0
482,339.60129491692203,130.29987528050228,0
483,341.1340895559721,135.05913368854226,0
484,342.6668841950221,139.81839209658227,0
485,344.19967883407213,144.57765050462228,0
486,345.7324734731222,149.3369089126623,0
487,347.26526811217224,154.09616732070228,0
488,348.7980627512223,158.8554257287423,0
489,350.3308573902723,163.61468413678227,0
490,351.86365202932234,168.37394254482228,1
491,353.3964466683724,173.1332009528623,1
492,354.92924130742244,177.8924593609023,1
493,356.4620359464725,182.65171776894226,1
494,357.99483058552255,187.41097617698227,1
495,359.52762522457255,192.17023458502229,1
496,361.0604198636226,196.9294929930623,1
497,362.59321450267265,201.68875140110228,1
498,364.1260091417227,206.4480098091423,1
499,365.65880378077276,211.2072682171823,1
500,367.19159841982275,215.96652662522231,0
501,368.7243930588728,220.7257850332623,0
502,370.25718769792286,225.4850434413023,0
503,371.7899823369729,230.24430184934232,0
504,373.32277697602296,235.0035602573823,0
505,374.855571615073,239.76281866542232,0
506,376.388366254123,244.52207707346233,0
507,377.92116089317307,249.2813354815023,0
508,379.4539555322231,254.04059388954232,0
509,380.9867501712732,258.79985229758233,0
510,382.51954481032317,263.5591107056223,1
511,384.0523394493732,268.31836911366236,1
512,385.5851340884233,273.0776275217023,1
513,387.1179287274733,277.8368859297423,1
514,388.6507233665234,282.59614433778233,1
515,390.18351800557343,287.3554027458223,1
516,391.71631264462343,292.1146611538623,1
517,393.2491072836735,296.8739195619023,1
518,394.78190192272353,301.6331779699423,1
519,396.3146965617736,306.39243637798234,1
520,397.84749120082364,311.15169478602235,0
521,399.38028583987364,315.91095319406236,0
522,400.9130804789237,320.6702116021023,0
523,402.44587511797374,325.4294700101424,0
524,403.9786697570238,330.18872841818234,0
525,405.51146439607385,334.9479868262223,0
526,407.0442590351239,339.70724523426236,0
527,408.57705367417395,344.4665036423023,0
528,410.10984831322395,349.2257620503424,0
529,411.642642952274,353.98502045838234,0
530,413.17543759132406,358.7442788664224,1
531,414.70823223037405,363.50353727446236,1
532,416.2410268694241,368.2627956825023,1
533,417.77382150847416,373.0220540905424,1
534,419.3066161475242,377.78131249858234,1
535,420.83941078657426,382.5405709066223,1
